Cricinfo_id,Teams_overview,teams_ov_telugu
486679,"['South Africa', 'Free State', 'Jaffna Stallions', 'Jozi Stars', 'Knights', 'Northerns Under-19s', 'South Africa Under-19s', 'Yorkshire']","సౌత్ ఆఫ్రికా, సౌత్ ఆఫ్రికా అండర్ -19స్, ఫ్రీ స్టేట్, జాఫ్‌ఫ్నా స్టాలియన్స్, జోజీ స్టర్స్, కైగ్ట్స్"
596398,"['Border Under-17s', 'Border Under-19s']","బోర్డర్ అండర్ -17స్, బోర్డర్ అండర్ -19స్"
46679,['Gauteng'],గౌటెంగ్
46681,"['South Africa', 'Africa XI', 'Boland', 'Cape Cobras', 'Lions', 'South Africa A']","సౌత్ ఆఫ్రికా, సౌత్ ఆఫ్రికా ఏ., ఆఫ్రికా క్సీ, బోలాండ్, కేప్ కోబ్రాస్, లియన్స్"
262257,['South Western Districts'],సౌత్ వెస్టర్న్ డిస్ట్రిక్ట్స్
46707,['Gauteng'],గౌటెంగ్
605671,"['KwaZulu-Natal Under-19s', 'Westville Boys High School']","క్వాజులు-నటల్ అండర్ -19స్, వెస్ట్విల్లె బాయ్స్ హిఘ్ స్కూల్"
46677,"['South Africa', 'Kent', 'Transvaal', 'Western Province']","సౌత్ ఆఫ్రికా, కెంట్, త్రానస్వాల్, వెస్టర్న్ ప్రోవిన్స్"
370961,"['Gauteng', 'Lions', 'University of Johannesburg']","గౌటెంగ్, లియన్స్, యూనివర్సిటీ ఆఫ్ జహన్నెస్‌బర్గ్"
46689,"['Cricket South Africa Invitation XI', 'Easterns', 'South African Invitation XI']","క్రికెట్ సౌత్ ఆఫ్రికా ఇన్విటేషన్ క్సీ, సౌత్ ఆఫ్రికన్ ఇన్విటేషన్ క్సీ, ఈస్టర్న్స్"
46719,"['Boland', 'Cape Cobras', 'Warriors', 'Western Province']","బోలాండ్, కేప్ కోబ్రాస్, వారియర్స్, వెస్టర్న్ ప్రోవిన్స్"
46674,"['South Africa', 'Eastern Province']","సౌత్ ఆఫ్రికా, ఈస్టర్న్ ప్రోవిన్స్"
278227,['Free State'],ఫ్రీ స్టేట్
488980,"['Free State Under-19s', 'Grey High School', 'South Africa Schools XI', 'South Africa Under-19s']","సౌత్ ఆఫ్రికా స్కూల్స్ క్సీ, సౌత్ ఆఫ్రికా అండర్ -19స్, ఫ్రీ స్టేట్ అండర్ -19స్, గ్రే హిఘ్ స్కూల్"
46691,"['South Africa', 'Middlesex', 'Oxford University', 'Western Province']","సౌత్ ఆఫ్రికా, మిడ్లెసెక్సెక్స్, ఆక్స్ఫార్డ్ యూనివర్సిటీ, వెస్టర్న్ ప్రోవిన్స్"
47912,"['South Africa', 'Rhodesia', 'Sussex', 'Transvaal']","సౌత్ ఆఫ్రికా, రోడేషియా, సస్సెక్స్, త్రానస్వాల్"
47904,['South Africa'],సౌత్ ఆఫ్రికా
47857,"['South Africa', 'Eastern Province', 'Transvaal']","సౌత్ ఆఫ్రికా, ఈస్టర్న్ ప్రోవిన్స్, త్రానస్వాల్"
379924,"['South Africa Under-19s', 'Sussex', 'Sussex 2nd XI', 'Western Province', 'Western Province Under-19s']","సౌత్ ఆఫ్రికా అండర్ -19స్, సస్సెక్స్, సస్సెక్స్ 2న్ద్ క్సీ, వెస్టర్న్ ప్రోవిన్స్, వెస్టర్న్ ప్రోవిన్స్ అండర్ -19స్"
47903,"['South Africa', 'Berkshire', 'Boland', 'Cape Cobras', 'Essex', 'Leicestershire', 'Somerset', 'Western Province']","సౌత్ ఆఫ్రికా, బెర్క్షిర్, బోలాండ్, కేప్ కోబ్రాస్, ఎస్సెక్స్, లైచేస్టర్షిర్"
221140,"['South Africa', 'Barbados Tridents', 'Comilla Victorians', 'Cumilla Warriors', 'Easterns', 'Guyana Amazon Warriors', 'Karachi Kings', 'Lahore Qalandars', 'Royal Challengers Bangalore', 'South Africa A', 'South Africa Emerging Players', 'Sussex', 'Titans']","సౌత్ ఆఫ్రికా, సౌత్ ఆఫ్రికా ఏ., సౌత్ ఆఫ్రికా ఎమర్జింగ్ ప్లయెర్స్, బర్బడోస్ ట్రైడెంట్స్, కోమిల్లా విక్టోరియన్స్, కుమీళ్ళ వారియర్స్"
316909,"['Eastern Province', 'Warriors']","ఈస్టర్న్ ప్రోవిన్స్, వారియర్స్"
379887,"['South Africa', 'Boland', 'Boland Under-19s', 'Cape Cobras', 'South Africa Under-19s']","సౌత్ ఆఫ్రికా, సౌత్ ఆఫ్రికా అండర్ -19స్, బోలాండ్, బోలాండ్ అండర్ -19స్, కేప్ కోబ్రాస్"
330695,"['Eastern Province', 'Griqualand West', 'Griqualand West Under-19s', 'South Africa Under-19s', 'South Western Districts', 'Warriors']","సౌత్ ఆఫ్రికా అండర్ -19స్, ఈస్టర్న్ ప్రోవిన్స్, గ్రిక్‌వాలండ్ వెస్ట్, గ్రిక్‌వాలండ్ వెస్ట్ అండర్ -19స్, సౌత్ వెస్టర్న్ డిస్ట్రిక్ట్స్, వారియర్స్"
47879,"['South Africa', 'Natal', 'South African Universities']","సౌత్ ఆఫ్రికా, సౌత్ ఆఫ్రికన్ యూనివర్సిటీసిట్స్, నటల్"
922481,"['South Africa Emerging Players Women', 'South Africa Women', 'Western Province Women']","సౌత్ ఆఫ్రికా ఎమర్జింగ్ ప్లయెర్స్ వోమెన్, సౌత్ ఆఫ్రికా వోమెన్, వెస్టర్న్ ప్రోవిన్స్ వోమెన్"
47863,"['South Africa', 'Transvaal']","సౌత్ ఆఫ్రికా, త్రానస్వాల్"
48101,"['Boland', 'Cape Cobras', 'Eastern Province']","బోలాండ్, కేప్ కోబ్రాస్, ఈస్టర్న్ ప్రోవిన్స్"
47870,"['Derbyshire Cricket Board', 'Dolphins', 'KwaZulu-Natal']","డెర్బిషిషిర్ క్రికెట్ బోర్డ్, డాల్ఫిన్స్, క్వాజులు-నటల్"
47867,"['South Africa', 'Transvaal']","సౌత్ ఆఫ్రికా, త్రానస్వాల్"
595283,"['Free State', 'Free State Under-15s', 'Free State Under-19s', 'South Africa Under-17s Invitation XI', 'South Africa Under-19s', 'South African Schools']","సౌత్ ఆఫ్రికా అండర్ -17స్ ఇన్విటేషన్ క్సీ, సౌత్ ఆఫ్రికా అండర్ -19స్, సౌత్ ఆఫ్రికన్ స్కూల్స్, ఫ్రీ స్టేట్, ఫ్రీ స్టేట్ అండర్ -15స్, ఫ్రీ స్టేట్ అండర్ -19స్"
47911,"['Eastern Province', 'KwaZulu-Natal']","ఈస్టర్న్ ప్రోవిన్స్, క్వాజులు-నటల్"
321770,"['Boland', 'Border', 'Border Under-19s']","బోలాండ్, బోర్డర్, బోర్డర్ అండర్ -19స్"
48099,"['Eastern Province', 'Warriors']","ఈస్టర్న్ ప్రోవిన్స్, వారియర్స్"
47900,"['South Africa', 'Boland', 'Impalas', 'Western Province (SACB)']","సౌత్ ఆఫ్రికా, బోలాండ్, ఇంపాలస్, వెస్టర్న్ ప్రోవిన్స్ (సాక్బ్)"
322812,"['Eastern Province', 'KwaZulu-Natal Under-19s', 'South Africa A', 'South Africa Academy', 'South Africa Schools XI', 'South Africa Under-19s', 'Warriors']","సౌత్ ఆఫ్రికా ఏ., సౌత్ ఆఫ్రికా అకాడమీ, సౌత్ ఆఫ్రికా స్కూల్స్ క్సీ, సౌత్ ఆఫ్రికా అండర్ -19స్, ఈస్టర్న్ ప్రోవిన్స్, క్వాజులు-నటల్ అండర్ -19స్"
47887,"['South Africa', 'Transvaal']","సౌత్ ఆఫ్రికా, త్రానస్వాల్"
47854,"['South Africa', 'Natal']","సౌత్ ఆఫ్రికా, నటల్"
47885,"['South Africa', 'Western Province']","సౌత్ ఆఫ్రికా, వెస్టర్న్ ప్రోవిన్స్"
47869,"['South Africa', 'Natal']","సౌత్ ఆఫ్రికా, నటల్"
222216,"['Border', 'Cape Cobras', 'University Sports South Africa XI', 'Warriors', 'Western Province']","యూనివర్సిటీ స్పోర్ట్స్ సౌత్ ఆఫ్రికా క్సీ, బోర్డర్, కేప్ కోబ్రాస్, వారియర్స్, వెస్టర్న్ ప్రోవిన్స్"
595036,nan,
48102,"['South Africa', 'Northern Transvaal', 'Transvaal']","సౌత్ ఆఫ్రికా, నార్తర్న్ త్రానస్వాల్, త్రానస్వాల్"
481878,"['KwaZulu-Natal', 'Western Province Under-19s']","క్వాజులు-నటల్, వెస్టర్న్ ప్రోవిన్స్ అండర్ -19స్"
949461,"['Gauteng', 'Gauteng Under-17s', 'Gauteng Under-19s', 'Mpumalanga']","గౌటెంగ్, గౌటెంగ్ అండర్ -17స్, గౌటెంగ్ అండర్ -19స్, అంపుమాలంగా"
48112,"['South Africa', 'Africa XI', 'Border', 'Cape Cobras', 'Warriors', 'Warwickshire']","సౌత్ ఆఫ్రికా, ఆఫ్రికా క్సీ, బోర్డర్, కేప్ కోబ్రాస్, వారియర్స్, వార్విక్షిక్షిర్"
807061,['KwaZulu-Natal Under-17s'],క్వాజులు-నటల్ అండర్ -17స్
696163,['Border Under-17s'],బోర్డర్ అండర్ -17స్
553255,"['KwaZulu-Natal Under-19s', 'Westville Boys High School']","క్వాజులు-నటల్ అండర్ -19స్, వెస్ట్విల్లె బాయ్స్ హిఘ్ స్కూల్"
550187,"['South Africa', 'Cape Cobras', 'South Africa Schools XI', 'Western Cape Invitation XI', 'Western Province', 'Western Province Under-19s']","సౌత్ ఆఫ్రికా, సౌత్ ఆఫ్రికా స్కూల్స్ క్సీ, కేప్ కోబ్రాస్, వెస్టర్న్ కేప్ ఇన్విటేషన్ క్సీ, వెస్టర్న్ ప్రోవిన్స్, వెస్టర్న్ ప్రోవిన్స్ అండర్ -19స్"
594336,"['Free State', 'KwaZulu-Natal Inland', 'KwaZulu-Natal Inland Under-19s', 'South Africa Under-19s']","సౌత్ ఆఫ్రికా అండర్ -19స్, ఫ్రీ స్టేట్, క్వాజులు-నటల్ ఇన్లాండ్, క్వాజులు-నటల్ ఇన్లాండ్ అండర్ -19స్"
318842,"['South Africa', 'Dolphins', 'Impi', 'KwaZulu-Natal', 'KwaZulu-Natal Under-19s', 'South Africa A', 'South Africa Academy']","సౌత్ ఆఫ్రికా, సౌత్ ఆఫ్రికా ఏ., సౌత్ ఆఫ్రికా అకాడమీ, డాల్ఫిన్స్, ఇంపి, క్వాజులు-నటల్"
48109,"['South Africa', 'Transvaal']","సౌత్ ఆఫ్రికా, త్రానస్వాల్"
46729,"['South Africa', 'Eastern Province', 'Griqualand West', 'Transvaal']","సౌత్ ఆఫ్రికా, ఈస్టర్న్ ప్రోవిన్స్, గ్రిక్‌వాలండ్ వెస్ట్, త్రానస్వాల్"
46935,"['Eastern Province', 'South Africa Under-19s', 'University Sports South Africa XI', 'Warriors']","సౌత్ ఆఫ్రికా అండర్ -19స్, యూనివర్సిటీ స్పోర్ట్స్ సౌత్ ఆఫ్రికా క్సీ, ఈస్టర్న్ ప్రోవిన్స్, వారియర్స్"
